Chromosome	start	end	transition	aneuploidy	index	callType
chr8	7310567	7352633	CC->WC	2	ERR2266009.mdup	filt-walker
chr8	12145539	12377842	WC->CC	2	ERR2266009.mdup	filt-walker
chr9	85148068	85166676	WC->WW	2	ERR2266009.mdup	filt-walker
chr9	89049679	89058489	WW->WC	2	ERR2266009.mdup	filt-walker
chr10	48497671	48499987	WW->WC	2	ERR2266009.mdup	filt-walker
chr10	79644484	79653923	WC->CC	2	ERR2266009.mdup	filt-walker
chr10	83351166	83367370	CC->WC	2	ERR2266009.mdup	filt-walker
chr11	71712696	71713182	CC->WC	2	ERR2266009.mdup	filt-walker
chr12	92968635	92972800	WW->WC	2	ERR2266009.mdup	filt-walker
chr13	36411854	36414813	WC->CC	2	ERR2266009.mdup	filt-walker
chr13	78723676	78728201	CC->WC	2	ERR2266009.mdup	filt-walker
chr13	81316198	81328902	WC->CC	2	ERR2266009.mdup	filt-walker
chr15	56943383	56957621	WW->WC	2	ERR2266009.mdup	filt-walker
chr15	79384000	79424000	WC->CC	2	ERR2266009.mdup	filt-40k
chr16	11130594	11131704	CC->WC	2	ERR2266009.mdup	filt-walker
chr16	23296154	23301721	WC->WW	2	ERR2266009.mdup	filt-walker
chr16	28587399	28634503	WW->WC	2	ERR2266009.mdup	filt-walker
chr19	13996464	14007134	WC->WW	2	ERR2266009.mdup	filt-walker
chr19	28285253	28288345	WW->WC	2	ERR2266009.mdup	filt-walker
chr20	38418640	38429448	WW->WC	2	ERR2266009.mdup	filt-walker
chr20	49358447	49363964	WC->CC	2	ERR2266009.mdup	filt-walker
chrX	47008152	47010959	WC->CC	2	ERR2266009.mdup	filt-walker
chrX	70574902	70595072	CC->WC	2	ERR2266009.mdup	filt-walker
chrX	114133742	114140756	WC->WW	2	ERR2266009.mdup	filt-walker
chrX	149345395	149352089	WW->WC	2	ERR2266009.mdup	filt-walker
chr1	185535157	185537838	CC->WC	2	ERR2266010.mdup	filt-walker
chr2	50222667	50225543	WC->WW	2	ERR2266010.mdup	filt-walker
chr2	54614304	54615866	WW->WC	2	ERR2266010.mdup	filt-walker
chr2	156729769	156733824	WC->CC	2	ERR2266010.mdup	filt-walker
chr3	51861259	51863195	CC->WC	2	ERR2266010.mdup	filt-walker
chr3	138639872	138642773	WC->WW	2	ERR2266010.mdup	filt-walker
chr3	183490289	183492159	WW->WC	2	ERR2266010.mdup	filt-walker
chr3	186283877	186283977	WC->WW	2	ERR2266010.mdup	filt-walker
chr4	49262605	49287307	WW->WC	2	ERR2266010.mdup	filt-walker
chr4	73462329	73462917	WC->CC	2	ERR2266010.mdup	filt-walker
chr4	159811293	159820002	CC->WC	2	ERR2266010.mdup	filt-walker
chr5	25112767	25112965	WC->CC	2	ERR2266010.mdup	filt-walker
chr5	110423318	110427765	WW->WC	2	ERR2266010.mdup	filt-walker
chr5	142169034	142171127	WC->CC	2	ERR2266010.mdup	filt-walker
chr5	172764034	172768113	CC->WC	2	ERR2266010.mdup	filt-walker
chr6	116529716	116529995	WC->CC	2	ERR2266010.mdup	filt-walker
chr6	145932208	145936784	CC->WC	2	ERR2266010.mdup	filt-walker
chr6	149836366	149848970	WC->WW	2	ERR2266010.mdup	filt-walker
chr7	25575247	25576815	WC->WW	2	ERR2266010.mdup	filt-walker
chr7	42521401	42522876	WW->WC	2	ERR2266010.mdup	filt-walker
chr7	49674183	49688750	WC->CC	2	ERR2266010.mdup	filt-walker
chr8	9872000	9920000	WC->WW	2	ERR2266010.mdup	filt-48k
chr11	124401386	124410471	CC->WC	2	ERR2266010.mdup	filt-walker
chr12	11690127	11701650	CC->WC	2	ERR2266010.mdup	filt-walker
chr13	104505888	104509897	WW->WC	2	ERR2266010.mdup	filt-walker
chr16	25216783	25217126	CC->WC	2	ERR2266010.mdup	filt-walker
chr16	36200000	36440000	WC->CC	2	ERR2266010.mdup	filt-240k
chr16	75005905	75007173	CC->WC	2	ERR2266010.mdup	filt-walker
chr17	47797691	47804340	WC->WW	2	ERR2266010.mdup	filt-walker
chr18	23184083	23186731	WC->WW	2	ERR2266010.mdup	filt-walker
chr18	67205945	67214887	WW->WC	2	ERR2266010.mdup	filt-walker
chr19	17346464	17360524	WW->WC	2	ERR2266010.mdup	filt-walker
chr20	21051489	21053026	WW->WC	2	ERR2266010.mdup	filt-walker
chr20	47882858	47885264	WC->WW	2	ERR2266010.mdup	filt-walker
chrX	42190953	42192040	WC->WW	2	ERR2266010.mdup	filt-walker
chr1	5365574	5367363	WC->CC	2	ERR2266011.mdup	filt-walker
chr1	167791317	167801872	CC->WC	2	ERR2266011.mdup	filt-walker
chr1	238913787	238951009	WC->WW	2	ERR2266011.mdup	filt-walker
chr2	27167358	27203460	WC->WW	2	ERR2266011.mdup	filt-walker
chr2	72590048	72603366	WW->WC	2	ERR2266011.mdup	filt-walker
chr2	79603847	79610706	WC->WW	2	ERR2266011.mdup	filt-walker
chr2	102724123	102729983	WW->WC	2	ERR2266011.mdup	filt-walker
chr2	173347932	173356402	WC->WW	2	ERR2266011.mdup	filt-walker
chr3	49265026	49269662	CC->WC	2	ERR2266011.mdup	filt-walker
chr3	76847419	76862488	WC->WW	2	ERR2266011.mdup	filt-walker
chr3	90800000	91160000	WW->WC	2	ERR2266011.mdup	filt-360k
chr3	100332103	100353232	WC->CC	2	ERR2266011.mdup	filt-walker
chr4	3145687	3150778	WW->WC	2	ERR2266011.mdup	filt-walker
chr4	62461860	62482806	WC->WW	2	ERR2266011.mdup	filt-walker
chr4	112979151	113012146	WW->WC	2	ERR2266011.mdup	filt-walker
chr5	56666475	56676038	WC->CC	2	ERR2266011.mdup	filt-walker
chr6	26347569	26352807	WC->WW	2	ERR2266011.mdup	filt-walker
chr6	40473175	40473860	WW->WC	2	ERR2266011.mdup	filt-walker
chr7	44477305	44490631	WC->CC	2	ERR2266011.mdup	filt-walker
chr7	51902315	51912162	CC->WC	2	ERR2266011.mdup	filt-walker
chr7	114545192	114560557	WC->CC	2	ERR2266011.mdup	filt-walker
chr7	126373971	126375859	CC->WC	2	ERR2266011.mdup	filt-walker
chr7	131166519	131168335	WC->CC	2	ERR2266011.mdup	filt-walker
chr8	7348558	7367902	CC->WC	2	ERR2266011.mdup	filt-walker
chr8	12181600	12320571	WC->CC	2	ERR2266011.mdup	filt-walker
chr8	61212481	61216252	CC->WC	2	ERR2266011.mdup	filt-walker
chr9	17847936	17851623	WW->WC	2	ERR2266011.mdup	filt-walker
chr9	20423289	20429048	WC->WW	2	ERR2266011.mdup	filt-walker
chr9	27887031	27889751	WW->WC	2	ERR2266011.mdup	filt-walker
chr9	77899429	77917869	WC->WW	2	ERR2266011.mdup	filt-walker
chr9	126744791	126747221	WW->WC	2	ERR2266011.mdup	filt-walker
chr10	68681454	68726283	WC->WW	2	ERR2266011.mdup	filt-walker
chr11	100088995	100130805	WC->CC	2	ERR2266011.mdup	filt-walker
chr13	25141829	25151961	WC->WW	2	ERR2266011.mdup	filt-walker
chr13	34615182	34624904	WW->WC	2	ERR2266011.mdup	filt-walker
chr14	27080000	27280000	WC->CC	2	ERR2266011.mdup	filt-200k
chr16	24253584	24259319	WW->WC	2	ERR2266011.mdup	filt-walker
chr16	46401579	46409002	WC->WW	2	ERR2266011.mdup	filt-walker
chr18	52643645	52661400	WW->WC	2	ERR2266011.mdup	filt-walker
chr19	4649289	4657231	WC->CC	2	ERR2266011.mdup	filt-walker
chr19	22407008	22407931	CC->WC	2	ERR2266011.mdup	filt-walker
chr19	46985672	46989745	WC->WW	2	ERR2266011.mdup	filt-walker
chr22	38965406	38966233	WC->WW	2	ERR2266011.mdup	filt-walker
chrX	68462930	68488665	WW->WC	2	ERR2266011.mdup	filt-walker
chrX	135905944	135911972	WC->WW	2	ERR2266011.mdup	filt-walker
chr2	102463373	102463634	WC->WW	2	ERR2266012.mdup	filt-walker
chr2	129251295	129258746	WW->WC	2	ERR2266012.mdup	filt-walker
chr2	138247605	138260033	WC->CC	2	ERR2266012.mdup	filt-walker
chr2	163320334	163356839	CC->WC	2	ERR2266012.mdup	filt-walker
chr2	167820836	167835841	WC->CC	2	ERR2266012.mdup	filt-walker
chr2	203377199	203426425	CC->WC	2	ERR2266012.mdup	filt-walker
chr4	3626603	3626660	WC->WW	2	ERR2266012.mdup	filt-walker
chr4	57262133	57269901	WW->WC	2	ERR2266012.mdup	filt-walker
chr4	88456942	88468779	WC->CC	2	ERR2266012.mdup	filt-walker
chr4	107732024	107734889	CC->WC	2	ERR2266012.mdup	filt-walker
chr4	114958187	114958561	WC->WW	2	ERR2266012.mdup	filt-walker
chr5	147729132	147733842	WC->CC	2	ERR2266012.mdup	filt-walker
chr5	155589119	155594084	CC->WC	2	ERR2266012.mdup	filt-walker
chr6	36624641	36636703	CC->WC	2	ERR2266012.mdup	filt-walker
chr6	57720000	57960000	WC->WW	2	ERR2266012.mdup	filt-240k
chr6	85818944	85851682	WW->WC	2	ERR2266012.mdup	filt-walker
chr6	146223225	146248568	WC->CC	2	ERR2266012.mdup	filt-walker
chr8	8178288	8204928	WC->CC	2	ERR2266012.mdup	filt-walker
chr8	12024563	12133903	CC->WC	2	ERR2266012.mdup	filt-walker
chr8	93343745	93356260	WC->WW	2	ERR2266012.mdup	filt-walker
chr8	127283749	127285032	WW->WC	2	ERR2266012.mdup	filt-walker
chr9	92769865	92772703	WC->WW	2	ERR2266012.mdup	filt-walker
chr10	7396731	7403993	WC->WW	2	ERR2266012.mdup	filt-walker
chr11	15591479	15599356	CC->WC	2	ERR2266012.mdup	filt-walker
chr11	34392565	34412846	WC->WW	2	ERR2266012.mdup	filt-walker
chr11	42389352	42391589	WW->WC	2	ERR2266012.mdup	filt-walker
chr11	66485123	66487951	WC->WW	2	ERR2266012.mdup	filt-walker
chr11	93851701	93902192	WW->WC	2	ERR2266012.mdup	filt-walker
chr12	66353649	66357084	WC->WW	2	ERR2266012.mdup	filt-walker
chr12	70807881	70810110	CC->WC	2	ERR2266012.mdup	filt-walker
chr12	102399716	102407510	WC->CC	2	ERR2266012.mdup	filt-walker
chr13	46803318	46803641	WW->WC	2	ERR2266012.mdup	filt-walker
chr13	76833792	76838734	WC->CC	2	ERR2266012.mdup	filt-walker
chr17	41927239	41929407	CC->WC	2	ERR2266012.mdup	filt-walker
chr18	22896261	22900851	WW->WC	2	ERR2266012.mdup	filt-walker
chr18	68089360	68103911	WC->CC	2	ERR2266012.mdup	filt-walker
chr19	17164725	17176970	WC->WW	2	ERR2266012.mdup	filt-walker
chr19	40441800	40447770	WW->WC	2	ERR2266012.mdup	filt-walker
chr20	15406720	15407012	WC->CC	2	ERR2266012.mdup	filt-walker
chr20	46113781	46129948	CC->WC	2	ERR2266012.mdup	filt-walker
chrX	84003775	84026201	CC->WC	2	ERR2266012.mdup	filt-walker
chr1	245735536	245759892	WC->WW	2	ERR2266013.mdup	filt-walker
chr2	9497197	9497478	WW->WC	2	ERR2266013.mdup	filt-walker
chr2	44079955	44092145	WC->CC	2	ERR2266013.mdup	filt-walker
chr2	77585178	77618450	CC->WC	2	ERR2266013.mdup	filt-walker
chr2	85034052	85048870	WC->CC	2	ERR2266013.mdup	filt-walker
chr2	120184151	120184904	CC->WC	2	ERR2266013.mdup	filt-walker
chr2	122449494	122466396	WC->CC	2	ERR2266013.mdup	filt-walker
chr3	71843704	71858810	WW->WC	2	ERR2266013.mdup	filt-walker
chr3	81714769	81729735	WC->CC	2	ERR2266013.mdup	filt-walker
chr5	10296763	10298623	WW->WC	2	ERR2266013.mdup	filt-walker
chr6	24864796	24876513	WW->WC	2	ERR2266013.mdup	filt-walker
chr6	44333653	44368370	WC->CC	2	ERR2266013.mdup	filt-walker
chr6	88750966	88772034	CC->WC	2	ERR2266013.mdup	filt-walker
chr6	125253865	125255488	WC->CC	2	ERR2266013.mdup	filt-walker
chr6	145000494	145045685	CC->WC	2	ERR2266013.mdup	filt-walker
chr7	56321433	56350363	WC->CC	2	ERR2266013.mdup	filt-walker
chr7	66619309	66645541	CC->WC	2	ERR2266013.mdup	filt-walker
chr7	106386847	106387009	WC->WW	2	ERR2266013.mdup	filt-walker
chr8	7878871	8141639	WC->CC	2	ERR2266013.mdup	filt-walker
chr8	12080000	12320000	CC->WC	2	ERR2266013.mdup	filt-240k
chr8	36345833	36355340	WC->CC	2	ERR2266013.mdup	filt-walker
chr8	47431055	47442421	CC->WC	2	ERR2266013.mdup	filt-walker
chr9	79278995	79281890	WC->CC	2	ERR2266013.mdup	filt-walker
chr10	104065702	104070712	WW->WC	2	ERR2266013.mdup	filt-walker
chr10	114395633	114404408	WC->WW	2	ERR2266013.mdup	filt-walker
chr11	49769365	49789155	WC->WW	2	ERR2266013.mdup	filt-walker
chr11	105799134	105816129	WW->WC	2	ERR2266013.mdup	filt-walker
chr12	63096527	63104510	WC->WW	2	ERR2266013.mdup	filt-walker
chr13	82730258	82756539	WW->WC	2	ERR2266013.mdup	filt-walker
chr14	55389328	55439581	WC->CC	2	ERR2266013.mdup	filt-walker
chr15	31442261	31444340	WC->WW	2	ERR2266013.mdup	filt-walker
chr15	44659462	44662296	WW->WC	2	ERR2266013.mdup	filt-walker
chr16	56542127	56572654	WC->CC	2	ERR2266013.mdup	filt-walker
chr17	17305820	17341375	CC->WC	2	ERR2266013.mdup	filt-walker
chr17	48025073	48030498	WC->WW	2	ERR2266013.mdup	filt-walker
chr18	37575377	37604362	WW->WC	2	ERR2266013.mdup	filt-walker
chr19	43258463	43287888	CC->WC	2	ERR2266013.mdup	filt-walker
chr20	58927492	58927724	WC->WW	2	ERR2266013.mdup	filt-walker
chrX	58011719	58015246	CC->WC	2	ERR2266013.mdup	filt-walker
chrX	95402479	95413331	WC->WW	2	ERR2266013.mdup	filt-walker
chr1	10312065	10329958	WW->WC	2	ERR2266014.mdup	filt-walker
chr1	55390061	55390452	WC->WW	2	ERR2266014.mdup	filt-walker
chr1	74613359	74619565	WW->WC	2	ERR2266014.mdup	filt-walker
chr1	202680000	202880000	WC->WW	2	ERR2266014.mdup	filt-200k
chr1	232322708	232333450	WW->WC	2	ERR2266014.mdup	filt-walker
chr2	60271878	60275114	WC->WW	2	ERR2266014.mdup	filt-walker
chr2	110111559	110114944	WW->WC	2	ERR2266014.mdup	filt-walker
chr3	38131215	38131420	WC->WW	2	ERR2266014.mdup	filt-walker
chr3	105699624	105714671	WW->WC	2	ERR2266014.mdup	filt-walker
chr3	184145471	184153656	WC->CC	2	ERR2266014.mdup	filt-walker
chr4	101141634	101144236	CC->WC	2	ERR2266014.mdup	filt-walker
chr4	175626328	175630281	WC->CC	2	ERR2266014.mdup	filt-walker
chr4	188576414	188579744	CC->WC	2	ERR2266014.mdup	filt-walker
chr5	22140647	22161152	WC->CC	2	ERR2266014.mdup	filt-walker
chr5	86518351	86542904	CC->WC	2	ERR2266014.mdup	filt-walker
chr6	18097603	18110922	WC->CC	2	ERR2266014.mdup	filt-walker
chr6	37503331	37510856	WW->WC	2	ERR2266014.mdup	filt-walker
chr6	158228227	158228838	WC->CC	2	ERR2266014.mdup	filt-walker
chr7	18529332	18558839	CC->WC	2	ERR2266014.mdup	filt-walker
chr7	56970548	57032212	WC->WW	2	ERR2266014.mdup	filt-walker
chr7	132778856	132779628	WW->WC	2	ERR2266014.mdup	filt-walker
chr7	138796678	138819039	WC->CC	2	ERR2266014.mdup	filt-walker
chr8	7340644	7355213	CC->WC	2	ERR2266014.mdup	filt-walker
chr8	12590722	12595698	WC->CC	2	ERR2266014.mdup	filt-walker
chr8	22057928	22058210	CC->WC	2	ERR2266014.mdup	filt-walker
chr8	118952759	118953554	WC->CC	2	ERR2266014.mdup	filt-walker
chr8	127162887	127179813	CC->WC	2	ERR2266014.mdup	filt-walker
chr9	4582972	4612179	WC->CC	2	ERR2266014.mdup	filt-walker
chr9	24446349	24460760	CC->WC	2	ERR2266014.mdup	filt-walker
chr9	37795992	37805182	WC->WW	2	ERR2266014.mdup	filt-walker
chr10	109109513	109112554	WC->CC	2	ERR2266014.mdup	filt-walker
chr10	127475690	127477622	CC->WC	2	ERR2266014.mdup	filt-walker
chr11	93166835	93167826	WC->CC	2	ERR2266014.mdup	filt-walker
chr12	57040220	57045314	WW->WC	2	ERR2266014.mdup	filt-walker
chr12	125764989	125771529	WC->CC	2	ERR2266014.mdup	filt-walker
chr14	31632161	31654741	WW->WC	2	ERR2266014.mdup	filt-walker
chr14	55134176	55172838	WC->CC	2	ERR2266014.mdup	filt-walker
chr14	71699908	71709255	CC->WC	2	ERR2266014.mdup	filt-walker
chr14	79084795	79090503	WC->CC	2	ERR2266014.mdup	filt-walker
chr15	32732598	32743817	WW->WC	2	ERR2266014.mdup	filt-walker
chr15	68837783	68847373	WC->CC	2	ERR2266014.mdup	filt-walker
chr16	3214692	3233848	WW->WC	2	ERR2266014.mdup	filt-walker
chr16	5467365	5469932	WC->CC	2	ERR2266014.mdup	filt-walker
chr18	2934935	2937738	WC->CC	2	ERR2266014.mdup	filt-walker
chr18	61811849	61815878	CC->WC	2	ERR2266014.mdup	filt-walker
chr19	8321008	8368143	WC->CC	2	ERR2266014.mdup	filt-walker
chr19	46534076	46548098	CC->WC	2	ERR2266014.mdup	filt-walker
chr20	17724754	17732939	WC->CC	2	ERR2266014.mdup	filt-walker
chr20	23633255	23669176	CC->WC	2	ERR2266014.mdup	filt-walker
chrX	44474916	44482426	CC->WC	2	ERR2266014.mdup	filt-walker
chrX	109513302	109531838	WC->WW	2	ERR2266014.mdup	filt-walker
chrX	153080000	153280000	WW->WC	2	ERR2266014.mdup	filt-200k
chr1	2899585	2903965	CC->WC	2	ERR2266015.mdup	filt-walker
chr1	59564606	59564840	WC->CC	2	ERR2266015.mdup	filt-walker
chr1	62513863	62541622	CC->WC	2	ERR2266015.mdup	filt-walker
chr1	82235794	82258224	WC->WW	2	ERR2266015.mdup	filt-walker
chr1	115281133	115293576	WW->WC	2	ERR2266015.mdup	filt-walker
chr2	56474041	56474716	WC->WW	2	ERR2266015.mdup	filt-walker
chr2	80881998	80893911	WW->WC	2	ERR2266015.mdup	filt-walker
chr3	110837506	110838825	CC->WC	2	ERR2266015.mdup	filt-walker
chr3	179740167	179754497	WC->WW	2	ERR2266015.mdup	filt-walker
chr4	65599932	65622995	WC->CC	2	ERR2266015.mdup	filt-walker
chr4	84013965	84015734	CC->WC	2	ERR2266015.mdup	filt-walker
chr4	156836009	156837809	WC->CC	2	ERR2266015.mdup	filt-walker
chr5	6028748	6030123	CC->WC	2	ERR2266015.mdup	filt-walker
chr6	118364700	118368694	WW->WC	2	ERR2266015.mdup	filt-walker
chr7	23745644	23766407	CC->WC	2	ERR2266015.mdup	filt-walker
chr7	62947635	62955778	WC->WW	2	ERR2266015.mdup	filt-walker
chr7	74999337	75009752	WW->WC	2	ERR2266015.mdup	filt-walker
chr8	8162601	8230284	CC->WC	2	ERR2266015.mdup	filt-walker
chr8	12036421	12137206	WC->CC	2	ERR2266015.mdup	filt-walker
chr8	20909675	20922265	CC->WC	2	ERR2266015.mdup	filt-walker
chr8	70717631	70722229	WC->WW	2	ERR2266015.mdup	filt-walker
chr9	38833579	38997941	CC->WC	2	ERR2266015.mdup	filt-walker
chr11	25124066	25158516	WC->CC	2	ERR2266015.mdup	filt-walker
chr11	121288883	121296652	CC->WC	2	ERR2266015.mdup	filt-walker
chr12	16812237	16812327	WW->WC	2	ERR2266015.mdup	filt-walker
chr12	36940928	37261868	WC->CC	2	ERR2266015.mdup	filt-walker
chr12	89559342	89570374	CC->WC	2	ERR2266015.mdup	filt-walker
chr13	45048327	45064791	WC->CC	2	ERR2266015.mdup	filt-walker
chr14	34133490	34150066	WC->WW	2	ERR2266015.mdup	filt-walker
chr15	85720964	85754397	CC->WC	2	ERR2266015.mdup	filt-walker
chr17	16758631	16802406	WC->WW	2	ERR2266015.mdup	filt-walker
chr17	18136062	18138949	WW->WC	2	ERR2266015.mdup	filt-walker
chr17	32482713	32484103	WC->CC	2	ERR2266015.mdup	filt-walker
chr17	57516822	57523859	CC->WC	2	ERR2266015.mdup	filt-walker
chrX	40679850	40716884	WC->CC	2	ERR2266015.mdup	filt-walker
chrX	61680000	62560000	CC->WC	2	ERR2266015.mdup	filt-880k
chr1	102770701	102785008	WW->WC	2	ERR2266016.mdup	filt-walker
chr1	108621472	108642853	WC->CC	2	ERR2266016.mdup	filt-walker
chr1	117575737	117576436	CC->WC	2	ERR2266016.mdup	filt-walker
chr1	169160000	169360000	WC->CC	2	ERR2266016.mdup	filt-200k
chr1	178349984	178360399	CC->WC	2	ERR2266016.mdup	filt-walker
chr1	193799549	193863899	WC->CC	2	ERR2266016.mdup	filt-walker
chr1	208252212	208256510	CC->WC	2	ERR2266016.mdup	filt-walker
chr2	11437903	11446973	WC->CC	2	ERR2266016.mdup	filt-walker
chr2	22777893	22795531	CC->WC	2	ERR2266016.mdup	filt-walker
chr2	45601680	45614598	WC->WW	2	ERR2266016.mdup	filt-walker
chr2	72180560	72192234	WW->WC	2	ERR2266016.mdup	filt-walker
chr2	94211478	94249479	WC->CC	2	ERR2266016.mdup	filt-walker
chr2	99643378	99663757	CC->WC	2	ERR2266016.mdup	filt-walker
chr2	173156060	173185776	WC->WW	2	ERR2266016.mdup	filt-walker
chr3	128776564	128781788	WC->CC	2	ERR2266016.mdup	filt-walker
chr4	85966941	85985165	WC->CC	2	ERR2266016.mdup	filt-walker
chr4	137665598	137683420	CC->WC	2	ERR2266016.mdup	filt-walker
chr5	19430951	19468125	WW->WC	2	ERR2266016.mdup	filt-walker
chr5	125458857	125460955	WC->CC	2	ERR2266016.mdup	filt-walker
chr5	138333086	138339736	CC->WC	2	ERR2266016.mdup	filt-walker
chr5	144209152	144224906	WC->CC	2	ERR2266016.mdup	filt-walker
chr5	149448130	149448690	CC->WC	2	ERR2266016.mdup	filt-walker
chr5	168652089	168656269	WC->WW	2	ERR2266016.mdup	filt-walker
chr6	23684019	23708090	WC->WW	2	ERR2266016.mdup	filt-walker
chr6	25149748	25171664	WW->WC	2	ERR2266016.mdup	filt-walker
chr6	56061165	56065970	WC->WW	2	ERR2266016.mdup	filt-walker
chr6	70508088	70514886	WW->WC	2	ERR2266016.mdup	filt-walker
chr6	85675155	85678208	WC->WW	2	ERR2266016.mdup	filt-walker
chr6	91916295	91933492	WW->WC	2	ERR2266016.mdup	filt-walker
chr6	108578149	108608157	WC->CC	2	ERR2266016.mdup	filt-walker
chr6	150600562	150608776	CC->WC	2	ERR2266016.mdup	filt-walker
chr7	31331831	31369353	WW->WC	2	ERR2266016.mdup	filt-walker
chr8	29590573	29591059	WW->WC	2	ERR2266016.mdup	filt-walker
chr9	3849536	3861054	WC->WW	2	ERR2266016.mdup	filt-walker
chr10	34939205	34947034	WC->CC	2	ERR2266016.mdup	filt-walker
chr10	56948993	56960925	WW->WC	2	ERR2266016.mdup	filt-walker
chr11	36527272	36543304	WC->CC	2	ERR2266016.mdup	filt-walker
chr11	122663743	122665894	CC->WC	2	ERR2266016.mdup	filt-walker
chr12	36965150	37254145	WC->WW	2	ERR2266016.mdup	filt-walker
chr15	89175569	89181134	WW->WC	2	ERR2266016.mdup	filt-walker
chr16	76169630	76188994	WC->CC	2	ERR2266016.mdup	filt-walker
chr17	3919499	3936798	WC->WW	2	ERR2266016.mdup	filt-walker
chr17	46224090	46224960	WW->WC	2	ERR2266016.mdup	filt-walker
chr17	63930213	63948051	WC->WW	2	ERR2266016.mdup	filt-walker
chr19	11421187	11446626	WC->WW	2	ERR2266016.mdup	filt-walker
chr20	36358173	36377033	CC->WC	2	ERR2266016.mdup	filt-walker
chrX	24389683	24396107	WW->WC	2	ERR2266016.mdup	filt-walker
chrX	82208297	82211141	WC->WW	2	ERR2266016.mdup	filt-walker
chrX	104868394	104870477	WW->WC	2	ERR2266016.mdup	filt-walker
chr1	51316206	51322217	WW->WC	2	ERR2266017.mdup	filt-walker
chr1	58891644	58901343	WC->CC	2	ERR2266017.mdup	filt-walker
chr2	33365345	33377224	WC->CC	2	ERR2266017.mdup	filt-walker
chr2	76032584	76034589	CC->WC	2	ERR2266017.mdup	filt-walker
chr2	99528881	99533632	WC->CC	2	ERR2266017.mdup	filt-walker
chr2	223121243	223126785	CC->WC	2	ERR2266017.mdup	filt-walker
chr3	185800000	186000000	CC->WC	2	ERR2266017.mdup	filt-200k
chr6	26182385	26185725	WC->CC	2	ERR2266017.mdup	filt-walker
chr7	153554016	153571602	WC->CC	2	ERR2266017.mdup	filt-walker
chr9	86456374	86456497	WW->WC	2	ERR2266017.mdup	filt-walker
chr10	29096751	29100032	WC->WW	2	ERR2266017.mdup	filt-walker
chr11	85854803	85857453	WC->CC	2	ERR2266017.mdup	filt-walker
chr11	118811962	118822545	CC->WC	2	ERR2266017.mdup	filt-walker
chr12	51802436	51812247	WC->WW	2	ERR2266017.mdup	filt-walker
chr12	85191054	85221701	WW->WC	2	ERR2266017.mdup	filt-walker
chr13	27377158	27385821	WW->WC	2	ERR2266017.mdup	filt-walker
chr14	43101290	43118865	CC->WC	2	ERR2266017.mdup	filt-walker
chr14	60591180	60616303	WC->CC	2	ERR2266017.mdup	filt-walker
chr14	100075463	100079030	CC->WC	2	ERR2266017.mdup	filt-walker
chr15	31237522	31238715	WC->CC	2	ERR2266017.mdup	filt-walker
chr16	12441593	12449113	CC->WC	2	ERR2266017.mdup	filt-walker
chr16	52665560	52682139	WC->CC	2	ERR2266017.mdup	filt-walker
chr17	29897799	29917441	WC->CC	2	ERR2266017.mdup	filt-walker
chr17	42295564	42300491	CC->WC	2	ERR2266017.mdup	filt-walker
chr17	63500796	63518883	WC->CC	2	ERR2266017.mdup	filt-walker
chr17	76065350	76087740	CC->WC	2	ERR2266017.mdup	filt-walker
chrX	66881424	66888038	WW->WC	2	ERR2266017.mdup	filt-walker
chrX	129770152	129793396	WC->CC	2	ERR2266017.mdup	filt-walker
chr1	5493671	5498757	WW->WC	2	ERR2266018.mdup	filt-walker
chr1	116709500	116709569	WC->CC	2	ERR2266018.mdup	filt-walker
chr1	153484647	153485755	CC->WC	2	ERR2266018.mdup	filt-walker
chr1	168688715	168704114	WC->CC	2	ERR2266018.mdup	filt-walker
chr1	204336350	204339475	CC->WC	2	ERR2266018.mdup	filt-walker
chr3	25504301	25504357	WW->WC	2	ERR2266018.mdup	filt-walker
chr3	172512745	172519188	WC->WW	2	ERR2266018.mdup	filt-walker
chr3	194688598	194688611	WW->WC	2	ERR2266018.mdup	filt-walker
chr4	98384553	98432997	WC->WW	2	ERR2266018.mdup	filt-walker
chr5	57592515	57602804	CC->WC	2	ERR2266018.mdup	filt-walker
chr5	65022445	65032808	WC->CC	2	ERR2266018.mdup	filt-walker
chr5	74621132	74621262	CC->WC	2	ERR2266018.mdup	filt-walker
chr5	104188401	104189319	WC->CC	2	ERR2266018.mdup	filt-walker
