Chromosome	start	end	transition	aneuploidy	index	callType
chr1	83175398	83235983	WC->WW	2	ERR2266053.mdup	filt-walker
chr1	169945360	170017694	WW->WC	2	ERR2266053.mdup	filt-walker
chr2	201321407	201341975	WW->WC	2	ERR2266053.mdup	filt-walker
chr3	133722559	133733489	WC->WW	2	ERR2266053.mdup	filt-walker
chr5	66601533	66622180	WC->CC	2	ERR2266053.mdup	filt-walker
chr5	146586386	146594477	CC->WC	2	ERR2266053.mdup	filt-walker
chr7	44065148	44078013	WC->CC	2	ERR2266053.mdup	filt-walker
chr7	95952540	96010226	CC->WC	2	ERR2266053.mdup	filt-walker
chr8	20357984	20395152	WC->CC	2	ERR2266053.mdup	filt-walker
chr8	48228362	48275219	CC->WC	2	ERR2266053.mdup	filt-walker
chr11	35999091	36011679	WC->CC	2	ERR2266053.mdup	filt-walker
chr11	76162828	76173875	CC->WC	2	ERR2266053.mdup	filt-walker
chr12	64730851	64777137	WC->WW	2	ERR2266053.mdup	filt-walker
chr13	75303689	75312965	WW->WC	2	ERR2266053.mdup	filt-walker
chr14	42264690	42337452	WC->CC	2	ERR2266053.mdup	filt-walker
chr14	76105707	76107095	CC->WC	2	ERR2266053.mdup	filt-walker
chr16	10125994	10128317	WC->WW	2	ERR2266053.mdup	filt-walker
chr16	76160662	76194111	WW->WC	2	ERR2266053.mdup	filt-walker
chr1	51312404	51315495	WC->CC	2	ERR2266054.mdup	filt-walker
chr1	179809508	179933516	CC->WC	2	ERR2266054.mdup	filt-walker
chr2	46072569	46087477	WC->WW	2	ERR2266054.mdup	filt-walker
chr2	89024538	89035688	WW->WC	2	ERR2266054.mdup	filt-walker
chr2	129674348	129698381	WC->CC	2	ERR2266054.mdup	filt-walker
chr2	144397921	144463005	CC->WC	2	ERR2266054.mdup	filt-walker
chr3	135075411	135075820	WW->WC	2	ERR2266054.mdup	filt-walker
chr3	152316315	152338626	WC->WW	2	ERR2266054.mdup	filt-walker
chr3	189368581	189406074	WW->WC	2	ERR2266054.mdup	filt-walker
chr4	88800460	88835105	CC->WC	2	ERR2266054.mdup	filt-walker
chr5	135273732	135280711	CC->WC	2	ERR2266054.mdup	filt-walker
chr6	42869009	42903038	WC->WW	2	ERR2266054.mdup	filt-walker
chr6	109331891	109337522	WW->WC	2	ERR2266054.mdup	filt-walker
chr6	144811317	144882584	WC->CC	2	ERR2266054.mdup	filt-walker
chr7	45969738	45975601	WW->WC	2	ERR2266054.mdup	filt-walker
chr8	29371472	29388402	WC->WW	2	ERR2266054.mdup	filt-walker
chr8	73586110	73618640	WW->WC	2	ERR2266054.mdup	filt-walker
chr9	104009238	104193873	WC->WW	2	ERR2266054.mdup	filt-walker
chr10	14852676	14876709	WC->CC	2	ERR2266054.mdup	filt-walker
chr11	19343534	19346138	WC->WW	2	ERR2266054.mdup	filt-walker
chr11	66822690	66843658	WW->WC	2	ERR2266054.mdup	filt-walker
chr12	25260467	25375808	WW->WC	2	ERR2266054.mdup	filt-walker
chr12	68583625	68583703	WC->CC	2	ERR2266054.mdup	filt-walker
chr12	68130679	68147413	CC->WC	2	ERR2266054.mdup	filt-walker
chr15	50965058	51066602	CC->WC	2	ERR2266054.mdup	filt-walker
chr1	41830964	41834513	WC->WW	2	ERR2266055.mdup	filt-walker
chr1	110147835	110174573	WW->WC	2	ERR2266055.mdup	filt-walker
chr2	220762712	220795732	CC->WC	2	ERR2266055.mdup	filt-walker
chr3	129612818	129615017	WC->WW	2	ERR2266055.mdup	filt-walker
chr3	159607878	159626783	WW->WC	2	ERR2266055.mdup	filt-walker
chr4	39814869	39942873	WW->WC	2	ERR2266055.mdup	filt-walker
chr4	113740836	113772482	WC->WW	2	ERR2266055.mdup	filt-walker
chr5	132760000	133040000	WW->WC	2	ERR2266055.mdup	filt-280k
chr7	77467603	77492968	CC->WC	2	ERR2266055.mdup	filt-walker
chr8	79334620	79374449	WW->WC	2	ERR2266055.mdup	filt-walker
chr9	112521416	112550750	WC->CC	2	ERR2266055.mdup	filt-walker
chr10	88792667	88825637	WW->WC	2	ERR2266055.mdup	filt-walker
chr11	52120927	52390960	CC->WC	2	ERR2266055.mdup	filt-walker
chr1	59620995	59713198	WW->WC	2	ERR2266056.mdup	filt-walker
chr1	148200000	149600000	WC->WW	2	ERR2266056.mdup	filt-1400k
chr1	231299600	231308137	WW->WC	2	ERR2266056.mdup	filt-walker
chr2	47971926	47972484	WC->WW	2	ERR2266056.mdup	filt-walker
chr2	178406940	178437996	WW->WC	2	ERR2266056.mdup	filt-walker
chr3	76505392	76531025	WW->WC	2	ERR2266056.mdup	filt-walker
chr3	152706722	152737094	WC->WW	2	ERR2266056.mdup	filt-walker
chr4	37584438	37596945	WW->WC	2	ERR2266056.mdup	filt-walker
chr5	65602186	65607525	WW->WC	2	ERR2266056.mdup	filt-walker
chr7	45278739	45324716	WC->WW	2	ERR2266056.mdup	filt-walker
chr7	107621881	107659587	WW->WC	2	ERR2266056.mdup	filt-walker
chr8	99778914	99815351	WC->CC	2	ERR2266056.mdup	filt-walker
chr9	17980594	18017872	WC->CC	2	ERR2266056.mdup	filt-walker
chr9	33133230	33137161	CC->WC	2	ERR2266056.mdup	filt-walker
chr9	89386843	89396698	WC->WW	2	ERR2266056.mdup	filt-walker
chr10	28574189	28611504	WC->CC	2	ERR2266056.mdup	filt-walker
chr10	95889516	95910510	CC->WC	2	ERR2266056.mdup	filt-walker
chr11	60168767	60182605	WC->WW	2	ERR2266056.mdup	filt-walker
chr11	106208001	106230315	WW->WC	2	ERR2266056.mdup	filt-walker
chr12	70543673	70550387	WC->CC	2	ERR2266056.mdup	filt-walker
chr12	95796186	95802864	CC->WC	2	ERR2266056.mdup	filt-walker
chr13	83017098	83061825	WW->WC	2	ERR2266056.mdup	filt-walker
chr13	96207718	96259150	WC->WW	2	ERR2266056.mdup	filt-walker
chr1	46675992	46682270	CC->WC	2	ERR2266057.mdup	filt-walker
chr1	241004082	241009068	WC->WW	2	ERR2266057.mdup	filt-walker
chr2	113974287	113976679	WC->CC	2	ERR2266057.mdup	filt-walker
chr2	160348456	160380288	CC->WC	2	ERR2266057.mdup	filt-walker
chr3	65503883	65533033	WC->CC	2	ERR2266057.mdup	filt-walker
chr3	125680000	125880000	CC->WC	2	ERR2266057.mdup	filt-200k
chr4	114024571	114036440	WC->WW	2	ERR2266057.mdup	filt-walker
chr5	56372656	56390212	WC->WW	2	ERR2266057.mdup	filt-walker
chr5	130648562	130661586	WW->WC	2	ERR2266057.mdup	filt-walker
chr6	111949444	111949600	CC->WC	2	ERR2266057.mdup	filt-walker
chr8	60480000	60680000	WC->WW	2	ERR2266057.mdup	filt-200k
chr8	127644222	127660684	WW->WC	2	ERR2266057.mdup	filt-walker
chr9	16720000	16960000	CC->WC	2	ERR2266057.mdup	filt-240k
chr9	70915384	70917355	WC->WW	2	ERR2266057.mdup	filt-walker
chr10	30596188	30596274	WW->WC	2	ERR2266057.mdup	filt-walker
chr10	103862205	103872193	WC->CC	2	ERR2266057.mdup	filt-walker
chr11	41446406	41468210	WW->WC	2	ERR2266057.mdup	filt-walker
chr11	65422912	65423562	WC->CC	2	ERR2266057.mdup	filt-walker
chr11	119628974	119645584	CC->WC	2	ERR2266057.mdup	filt-walker
chr12	74708479	74749709	WC->WW	2	ERR2266057.mdup	filt-walker
chr2	45251723	45270524	WC->CC	2	ERR2266058.mdup	filt-walker
chr3	157904377	157912024	WC->WW	2	ERR2266058.mdup	filt-walker
chr3	184287308	184294010	WW->WC	2	ERR2266058.mdup	filt-walker
chr4	20367728	20370823	WC->CC	2	ERR2266058.mdup	filt-walker
chr4	114252848	114256795	CC->WC	2	ERR2266058.mdup	filt-walker
chr6	36391224	36398728	WC->WW	2	ERR2266058.mdup	filt-walker
chr6	130444315	130454988	WW->WC	2	ERR2266058.mdup	filt-walker
chr12	71663774	71686848	CC->WC	2	ERR2266058.mdup	filt-walker
chr14	53918662	53950327	CC->WC	2	ERR2266058.mdup	filt-walker
chr15	82174518	82178796	WW->WC	2	ERR2266058.mdup	filt-walker
chr1	41498154	41498790	WC->WW	2	ERR2266059.mdup	filt-walker
chr1	209934956	209965515	WW->WC	2	ERR2266059.mdup	filt-walker
chr2	141025527	141058755	WC->WW	2	ERR2266059.mdup	filt-walker
chr3	103648155	103689257	WC->WW	2	ERR2266059.mdup	filt-walker
chr4	136290506	136310223	WW->WC	2	ERR2266059.mdup	filt-walker
chr5	117775600	117792280	WC->WW	2	ERR2266059.mdup	filt-walker
chr6	63230660	63254297	CC->WC	2	ERR2266059.mdup	filt-walker
chr6	104528862	104564576	WC->WW	2	ERR2266059.mdup	filt-walker
chr6	154741971	154792250	WW->WC	2	ERR2266059.mdup	filt-walker
chr7	27463174	27465909	WC->WW	2	ERR2266059.mdup	filt-walker
chr7	83963184	83994889	WW->WC	2	ERR2266059.mdup	filt-walker
chr8	115939922	115948050	WC->WW	2	ERR2266059.mdup	filt-walker
chr9	27074943	27083364	WW->WC	2	ERR2266059.mdup	filt-walker
chr10	101706062	101724851	CC->WC	2	ERR2266059.mdup	filt-walker
chr13	96437318	96440924	WC->WW	2	ERR2266059.mdup	filt-walker
chr15	40782747	40810690	WC->CC	2	ERR2266059.mdup	filt-walker
chr15	63388644	63401208	CC->WC	2	ERR2266059.mdup	filt-walker
chr16	34218306	34571971	WW->WC	2	ERR2266059.mdup	filt-walker
chr2	36382464	36397995	WC->WW	2	ERR2266060.mdup	filt-walker
chr2	69786370	69795378	WW->WC	2	ERR2266060.mdup	filt-walker
chr3	33468341	33486376	WW->WC	2	ERR2266060.mdup	filt-walker
chr3	91530994	93269491	WC->CC	2	ERR2266060.mdup	filt-walker
chr3	130585505	130593540	CC->WC	2	ERR2266060.mdup	filt-walker
chr4	75886288	75888094	CC->WC	2	ERR2266060.mdup	filt-walker
chr4	87959887	87967969	WC->CC	2	ERR2266060.mdup	filt-walker
chr4	144456252	144480626	CC->WC	2	ERR2266060.mdup	filt-walker
chr4	159629183	159665067	WC->WW	2	ERR2266060.mdup	filt-walker
chr5	37320000	37520000	WC->CC	2	ERR2266060.mdup	filt-200k
chr5	118910814	118926907	CC->WC	2	ERR2266060.mdup	filt-walker
chr6	107988076	107995340	WC->CC	2	ERR2266060.mdup	filt-walker
chr6	150035584	150037493	CC->WC	2	ERR2266060.mdup	filt-walker
chr7	55928257	55957973	WW->WC	2	ERR2266060.mdup	filt-walker
chr7	115104309	115148030	WC->WW	2	ERR2266060.mdup	filt-walker
chr8	75643286	75682577	CC->WC	2	ERR2266060.mdup	filt-walker
chr8	108037857	108051634	WC->CC	2	ERR2266060.mdup	filt-walker
chr9	100469087	100492470	CC->WC	2	ERR2266060.mdup	filt-walker
chr10	63434388	63438587	WW->WC	2	ERR2266060.mdup	filt-walker
chr11	72181021	72184431	CC->WC	2	ERR2266060.mdup	filt-walker
chr13	34900903	34911428	WW->WC	2	ERR2266060.mdup	filt-walker
chr14	58606994	58618881	WC->WW	2	ERR2266060.mdup	filt-walker
chr16	22098838	22106520	CC->WC	2	ERR2266060.mdup	filt-walker
chr16	65177046	65178986	WC->CC	2	ERR2266060.mdup	filt-walker
chr2	38521179	38529424	WW->WC	2	ERR2266061.mdup	filt-walker
chr2	114054904	114066034	WC->WW	2	ERR2266061.mdup	filt-walker
chr2	218143865	218156295	WW->WC	2	ERR2266061.mdup	filt-walker
chr3	64424167	64435591	WC->CC	2	ERR2266061.mdup	filt-walker
chr3	83530285	83533807	CC->WC	2	ERR2266061.mdup	filt-walker
chr3	152878910	152911785	WC->WW	2	ERR2266061.mdup	filt-walker
chr3	160016799	160023818	WW->WC	2	ERR2266061.mdup	filt-walker
chr4	49654876	49657541	WC->WW	2	ERR2266061.mdup	filt-walker
chr4	70086396	70170056	WW->WC	2	ERR2266061.mdup	filt-walker
chr5	43052422	43052727	WW->WC	2	ERR2266061.mdup	filt-walker
chr6	37022048	37049959	CC->WC	2	ERR2266061.mdup	filt-walker
chr6	111762349	111775938	WC->CC	2	ERR2266061.mdup	filt-walker
chr8	47734977	47764368	CC->WC	2	ERR2266061.mdup	filt-walker
chr8	60352747	60417876	WC->WW	2	ERR2266061.mdup	filt-walker
chr8	92861390	92902334	WW->WC	2	ERR2266061.mdup	filt-walker
chr9	85760000	85960000	WC->WW	2	ERR2266061.mdup	filt-200k
chr10	55723854	55814246	WC->WW	2	ERR2266061.mdup	filt-walker
chr11	70108234	70132818	WC->CC	2	ERR2266061.mdup	filt-walker
chr11	95236699	95280338	CC->WC	2	ERR2266061.mdup	filt-walker
chr13	74330107	74346358	WW->WC	2	ERR2266061.mdup	filt-walker
chr13	89726325	89841580	WC->CC	2	ERR2266061.mdup	filt-walker
chr15	78937122	78946078	WC->CC	2	ERR2266061.mdup	filt-walker
chr1	117076673	117076822	WW->WC	2	ERR2266062.mdup	filt-walker
chr1	188897143	188897253	WC->WW	2	ERR2266062.mdup	filt-walker
chr2	61718048	61738016	CC->WC	2	ERR2266062.mdup	filt-walker
chr2	161400626	161435000	WC->WW	2	ERR2266062.mdup	filt-walker
chr2	212804887	212822775	WW->WC	2	ERR2266062.mdup	filt-walker
chr3	61920254	62016788	WC->CC	2	ERR2266062.mdup	filt-walker
chr3	171452513	171470985	WW->WC	2	ERR2266062.mdup	filt-walker
chr4	82883606	82916403	WC->WW	2	ERR2266062.mdup	filt-walker
chr4	109881557	109899702	WW->WC	2	ERR2266062.mdup	filt-walker
chr4	154347624	154383555	WC->WW	2	ERR2266062.mdup	filt-walker
chr5	112054690	112054968	CC->WC	2	ERR2266062.mdup	filt-walker
chr5	140769130	140803289	WC->CC	2	ERR2266062.mdup	filt-walker
chr6	129920000	130120000	WC->CC	2	ERR2266062.mdup	filt-200k
chr7	49436561	49453686	WC->WW	2	ERR2266062.mdup	filt-walker
chr8	52880000	53080000	WC->WW	2	ERR2266062.mdup	filt-200k
chr8	90227273	90271069	WW->WC	2	ERR2266062.mdup	filt-walker
chr9	20707019	20714561	WC->WW	2	ERR2266062.mdup	filt-walker
chr9	104440000	104640000	WW->WC	2	ERR2266062.mdup	filt-200k
chr11	46917228	46938546	WC->CC	2	ERR2266062.mdup	filt-walker
chr11	67357027	67358214	CC->WC	2	ERR2266062.mdup	filt-walker
chr13	82327344	82337212	WW->WC	2	ERR2266062.mdup	filt-walker
chr14	24795785	24795889	WC->WW	2	ERR2266062.mdup	filt-walker
chr14	60462230	60507151	WW->WC	2	ERR2266062.mdup	filt-walker
chr16	67259915	67271462	WW->WC	2	ERR2266062.mdup	filt-walker
chr18	15483089	15699655	WC->CC	2	ERR2266062.mdup	filt-walker
chr2	119318151	119319571	WC->WW	2	ERR2266063.mdup	filt-walker
chr2	188950484	188997576	WW->WC	2	ERR2266063.mdup	filt-walker
chr3	46554788	46564169	WC->CC	2	ERR2266063.mdup	filt-walker
chr4	24781759	24793658	CC->WC	2	ERR2266063.mdup	filt-walker
chr5	67673286	67706140	CC->WC	2	ERR2266063.mdup	filt-walker
chr7	106130781	106152514	WC->CC	2	ERR2266063.mdup	filt-walker
chr8	57738237	57743443	WC->WW	2	ERR2266063.mdup	filt-walker
chr11	106404458	106408260	WC->WW	2	ERR2266063.mdup	filt-walker
chr12	73493805	73503735	WC->WW	2	ERR2266063.mdup	filt-walker
chr18	36723581	36724312	WW->WC	2	ERR2266063.mdup	filt-walker
chr3	25800000	26800000	WC->WW	2	ERR2266064.mdup	filt-1000k
chr4	100399323	100407162	WW->WC	2	ERR2266064.mdup	filt-walker
chr4	175235866	175255352	WC->CC	2	ERR2266064.mdup	filt-walker
chr5	50534237	50555126	WC->WW	2	ERR2266064.mdup	filt-walker
chr5	108012708	108048096	WW->WC	2	ERR2266064.mdup	filt-walker
chr5	116723494	116726237	WC->CC	2	ERR2266064.mdup	filt-walker
chr7	62399091	62404708	WC->WW	2	ERR2266064.mdup	filt-walker
chr8	128460375	128477333	WW->WC	2	ERR2266064.mdup	filt-walker
chr10	8632971	8642820	WC->CC	2	ERR2266064.mdup	filt-walker
chr1	210367673	210379302	WC->CC	2	ERR2266065.mdup	filt-walker
chr2	59533901	59600362	WC->WW	2	ERR2266065.mdup	filt-walker
chr2	154044409	154195882	WW->WC	2	ERR2266065.mdup	filt-walker
chr3	48274595	48285468	WC->CC	2	ERR2266065.mdup	filt-walker
chr3	81846681	81884917	CC->WC	2	ERR2266065.mdup	filt-walker
chr4	64673536	64681252	WC->WW	2	ERR2266065.mdup	filt-walker
chr4	149307629	149317728	CC->WC	2	ERR2266065.mdup	filt-walker
chr5	70400000	71600000	WC->CC	2	ERR2266065.mdup	filt-1200k
chr5	155561652	155633248	CC->WC	2	ERR2266065.mdup	filt-walker
chr7	135747438	135784984	WW->WC	2	ERR2266065.mdup	filt-walker
chr9	104529973	104571508	WW->WC	2	ERR2266065.mdup	filt-walker
chr11	32769174	32790065	WC->WW	2	ERR2266065.mdup	filt-walker
chr11	100235786	100245238	WW->WC	2	ERR2266065.mdup	filt-walker
chr12	84779358	84799181	WC->CC	2	ERR2266065.mdup	filt-walker
chr13	26480042	26492286	WW->WC	2	ERR2266065.mdup	filt-walker
chr13	82150777	82189470	WC->WW	2	ERR2266065.mdup	filt-walker
chr2	40504237	40536972	CC->WC	2	ERR2266066.mdup	filt-walker
chr2	219937984	219939952	WC->CC	2	ERR2266066.mdup	filt-walker
chr3	125628557	125644572	WW->WC	2	ERR2266066.mdup	filt-walker
chr4	121309216	121315912	CC->WC	2	ERR2266066.mdup	filt-walker
chr4	142898723	142900966	WC->WW	2	ERR2266066.mdup	filt-walker
chr5	49601485	49601513	CC->WC	2	ERR2266066.mdup	filt-walker
chr6	43168709	43176282	CC->WC	2	ERR2266066.mdup	filt-walker
chr7	85855103	85904290	WC->WW	2	ERR2266066.mdup	filt-walker
chr8	49340148	49346183	WC->WW	2	ERR2266066.mdup	filt-walker
chr8	94653393	94659757	WW->WC	2	ERR2266066.mdup	filt-walker
chr9	75604358	75624711	WC->CC	2	ERR2266066.mdup	filt-walker
chr11	31279718	31298369	CC->WC	2	ERR2266066.mdup	filt-walker
chr12	59127219	59145728	WW->WC	2	ERR2266066.mdup	filt-walker
chr14	39442572	39455821	CC->WC	2	ERR2266066.mdup	filt-walker
chr15	67560000	67760000	WC->WW	2	ERR2266066.mdup	filt-200k
chr16	21939011	21944075	WC->CC	2	ERR2266066.mdup	filt-walker
chr1	43386784	43412235	WC->CC	2	ERR2266067.mdup	filt-walker
chr1	70842654	70869816	CC->WC	2	ERR2266067.mdup	filt-walker
chr1	168736644	168762211	WC->WW	2	ERR2266067.mdup	filt-walker
chr2	29414812	29441352	WW->WC	2	ERR2266067.mdup	filt-walker
chr2	136124652	136133772	WC->WW	2	ERR2266067.mdup	filt-walker
chr2	187022588	187134704	WW->WC	2	ERR2266067.mdup	filt-walker
chr3	123697234	123704232	WC->CC	2	ERR2266067.mdup	filt-walker
chr4	103986558	104001743	WC->CC	2	ERR2266067.mdup	filt-walker
chr5	63788132	63843878	WW->WC	2	ERR2266067.mdup	filt-walker
chr5	121108809	121201059	WC->WW	2	ERR2266067.mdup	filt-walker
chr6	36870336	36961823	WC->WW	2	ERR2266067.mdup	filt-walker
chr6	99721804	99784138	WW->WC	2	ERR2266067.mdup	filt-walker
chr6	148344489	148360988	WC->WW	2	ERR2266067.mdup	filt-walker
chr7	17613797	17692143	CC->WC	2	ERR2266067.mdup	filt-walker
chr7	62427605	62590412	WC->WW	2	ERR2266067.mdup	filt-walker
chr7	90364527	90420148	WW->WC	2	ERR2266067.mdup	filt-walker
chr8	105493624	105543842	WC->WW	2	ERR2266067.mdup	filt-walker
chr9	85693859	85746346	WC->CC	2	ERR2266067.mdup	filt-walker
chr12	25282678	25331495	WC->CC	2	ERR2266067.mdup	filt-walker
chr14	40403499	40465901	CC->WC	2	ERR2266067.mdup	filt-walker
chr14	56249571	56271878	WC->CC	2	ERR2266067.mdup	filt-walker
chr1	64098431	64122782	WW->WC	2	ERR2266068.mdup	filt-walker
chr2	125356910	125368894	WW->WC	2	ERR2266068.mdup	filt-walker
chr2	200054719	200055422	WC->WW	2	ERR2266068.mdup	filt-walker
chr3	80367573	80393228	WC->CC	2	ERR2266068.mdup	filt-walker
chr3	113796479	113818311	CC->WC	2	ERR2266068.mdup	filt-walker
chr4	39763567	39784751	WW->WC	2	ERR2266068.mdup	filt-walker
chr4	69784122	69795550	WC->WW	2	ERR2266068.mdup	filt-walker
chr4	137970747	137972142	WW->WC	2	ERR2266068.mdup	filt-walker
chr4	172676949	172686370	WC->WW	2	ERR2266068.mdup	filt-walker
chr5	23599318	23610435	WW->WC	2	ERR2266068.mdup	filt-walker
chr5	138610963	138622378	WC->WW	2	ERR2266068.mdup	filt-walker
chr6	95354516	95384058	WW->WC	2	ERR2266068.mdup	filt-walker
chr8	66673780	66749298	WC->CC	2	ERR2266068.mdup	filt-walker
chr9	33211180	33214471	CC->WC	2	ERR2266068.mdup	filt-walker
chr9	100214091	100250477	WC->CC	2	ERR2266068.mdup	filt-walker
chr10	9671981	9754663	CC->WC	2	ERR2266068.mdup	filt-walker
chr10	51899939	51909912	WC->CC	2	ERR2266068.mdup	filt-walker
chr11	98584412	98597677	WC->CC	2	ERR2266068.mdup	filt-walker
chr12	21469482	21473309	CC->WC	2	ERR2266068.mdup	filt-walker
chr13	43750421	43762224	CC->WC	2	ERR2266068.mdup	filt-walker
chr13	79681286	79723740	WC->CC	2	ERR2266068.mdup	filt-walker
chr14	69338022	69349532	CC->WC	2	ERR2266068.mdup	filt-walker
chr16	56983638	56986434	WC->CC	2	ERR2266068.mdup	filt-walker
chr20	47191580	47191770	WW->WC	2	ERR2266068.mdup	filt-walker
chr2	151216550	151235811	WW->WC	2	ERR2266069.mdup	filt-walker
chr3	187728769	187733452	WC->WW	2	ERR2266069.mdup	filt-walker
chr5	50608536	50637791	WC->CC	2	ERR2266069.mdup	filt-walker
chr7	21644344	21687093	CC->WC	2	ERR2266069.mdup	filt-walker
chr8	99874655	99919924	WC->WW	2	ERR2266069.mdup	filt-walker
chr9	32493381	32508524	WC->WW	2	ERR2266069.mdup	filt-walker
chr11	113634013	113643040	WC->WW	2	ERR2266069.mdup	filt-walker
chr1	77006818	77009124	WW->WC	2	ERR2266070.mdup	filt-walker
chr1	230683682	230689589	WC->WW	2	ERR2266070.mdup	filt-walker
chr2	63044870	63053115	WC->CC	2	ERR2266070.mdup	filt-walker
chr2	109680000	110120000	CC->WC	2	ERR2266070.mdup	filt-440k
chr2	177912297	177912457	WC->WW	2	ERR2266070.mdup	filt-walker
chr3	16577691	16604983	WC->CC	2	ERR2266070.mdup	filt-walker
chr3	138816737	138825372	CC->WC	2	ERR2266070.mdup	filt-walker
chr4	52683976	52697638	WW->WC	2	ERR2266070.mdup	filt-walker
chr4	114726034	114784586	WC->WW	2	ERR2266070.mdup	filt-walker
chr5	50000000	50280000	WC->CC	2	ERR2266070.mdup	filt-280k
chr5	56661396	56674543	CC->WC	2	ERR2266070.mdup	filt-walker
chr5	104754709	104773186	WC->CC	2	ERR2266070.mdup	filt-walker
chr5	114958799	114982183	CC->WC	2	ERR2266070.mdup	filt-walker
chr5	150408227	150410443	WC->CC	2	ERR2266070.mdup	filt-walker
chr7	55325860	55328250	WC->CC	2	ERR2266070.mdup	filt-walker
chr7	72524053	72538332	CC->WC	2	ERR2266070.mdup	filt-walker
chr8	110207104	110216986	WC->CC	2	ERR2266070.mdup	filt-walker
chr9	39400000	40400000	CC->WC	2	ERR2266070.mdup	filt-1000k
chr11	67648293	67650599	WC->CC	2	ERR2266070.mdup	filt-walker
chr13	46394896	46460883	WC->WW	2	ERR2266070.mdup	filt-walker
chr13	76986083	76989419	WW->WC	2	ERR2266070.mdup	filt-walker
chr1	101625838	101643624	WC->CC	2	ERR2266071.mdup	filt-walker
chr2	58985572	59012463	CC->WC	2	ERR2266071.mdup	filt-walker
chr4	81247012	81257943	WC->WW	2	ERR2266071.mdup	filt-walker
chr4	124288772	124343060	CC->WC	2	ERR2266071.mdup	filt-walker
chr5	14918894	14919357	WC->CC	2	ERR2266071.mdup	filt-walker
chr5	142419039	142422867	CC->WC	2	ERR2266071.mdup	filt-walker
chr8	20955119	20968687	WW->WC	2	ERR2266071.mdup	filt-walker
chr9	79918880	79921376	WW->WC	2	ERR2266071.mdup	filt-walker
chr9	86386288	86388155	WC->WW	2	ERR2266071.mdup	filt-walker
chr10	34383620	34410172	CC->WC	2	ERR2266071.mdup	filt-walker
chr13	103233302	103235451	WC->CC	2	ERR2266071.mdup	filt-walker
chr16	21995133	22010609	WC->WW	2	ERR2266071.mdup	filt-walker
chr1	44920337	44925645	WC->WW	2	ERR2266072.mdup	filt-walker
chr1	69005586	69006296	WW->WC	2	ERR2266072.mdup	filt-walker
chr2	63111217	63124317	WC->WW	2	ERR2266072.mdup	filt-walker
chr2	109722164	110031096	WW->WC	2	ERR2266072.mdup	filt-walker
chr2	151285753	151296935	WC->CC	2	ERR2266072.mdup	filt-walker
chr2	220564066	220576325	CC->WC	2	ERR2266072.mdup	filt-walker
chr3	113133221	113143418	WW->WC	2	ERR2266072.mdup	filt-walker
chr4	23950633	23962727	WC->CC	2	ERR2266072.mdup	filt-walker
chr4	49161267	49166984	CC->WC	2	ERR2266072.mdup	filt-walker
chr4	97916557	97952511	WC->CC	2	ERR2266072.mdup	filt-walker
chr4	153533615	153536697	CC->WC	2	ERR2266072.mdup	filt-walker
chr5	63090716	63093142	CC->WC	2	ERR2266072.mdup	filt-walker
chr5	111235494	111242576	WC->WW	2	ERR2266072.mdup	filt-walker
chr6	100375488	100390886	WC->WW	2	ERR2266072.mdup	filt-walker
chr7	69920435	69962265	WW->WC	2	ERR2266072.mdup	filt-walker
chr7	150182999	150206221	WC->WW	2	ERR2266072.mdup	filt-walker
chr8	21216557	21241254	WC->CC	2	ERR2266072.mdup	filt-walker
chr9	39039339	39057292	CC->WC	2	ERR2266072.mdup	filt-walker
chr9	102337897	102342623	WC->WW	2	ERR2266072.mdup	filt-walker
chr10	37318110	37378001	WC->WW	2	ERR2266072.mdup	filt-walker
chr11	24802175	24802348	WC->CC	2	ERR2266072.mdup	filt-walker
chr11	85360485	85413639	CC->WC	2	ERR2266072.mdup	filt-walker
chr12	93258235	93273846	WC->WW	2	ERR2266072.mdup	filt-walker
chr14	46120000	46320000	WC->WW	2	ERR2266072.mdup	filt-200k
chr17	18644372	18650167	WC->WW	2	ERR2266072.mdup	filt-walker
chr1	46681869	46682718	WC->WW	2	ERR2266073.mdup	filt-walker
chr1	192475537	192480554	WW->WC	2	ERR2266073.mdup	filt-walker
chr2	97065422	97067694	CC->WC	2	ERR2266073.mdup	filt-walker
